MeterID,MeterGeoLocation,Timestamp,MeterUp,MeterDown,MeterMake,MeterModel,Latitude,Longitude
MTR056,"Sector 15, Dallas",2024-11-30 17:32:00,1400,629,MakeB,ModelY,32.801204172043164,-96.80998841042187
MTR066,"Sector 20, Dallas",2024-11-24 07:42:00,1363,643,MakeC,ModelZ,32.77435039045735,-96.82558581645814
MTR038,"Sector 16, Dallas",2024-11-03 10:57:00,1010,514,MakeA,ModelZ,32.77888613884736,-96.77017448003846
MTR041,"Sector 15, Dallas",2024-11-18 20:32:00,1433,670,MakeC,ModelZ,32.76005187491014,-96.83536578798115
MTR017,"Sector 11, Dallas",2024-11-08 20:38:00,1344,517,MakeB,ModelY,32.81568814670798,-96.7555541807276
MTR004,"Sector 6, Dallas",2024-11-15 18:58:00,1509,722,MakeC,ModelZ,32.8080543161497,-96.78616497287261
MTR099,"Sector 7, Dallas",2024-11-26 21:53:00,1365,735,MakeC,ModelZ,32.75137758668337,-96.75861319060499
MTR020,"Sector 7, Dallas",2024-11-20 05:16:00,1072,511,MakeB,ModelZ,32.81241860438247,-96.77375339617201
MTR035,"Sector 15, Dallas",2024-11-18 11:59:00,1137,676,MakeC,ModelZ,32.80586586216497,-96.82482692000681
MTR034,"Sector 6, Dallas",2024-11-07 14:54:00,1547,627,MakeA,ModelY,32.73283783280292,-96.84676378845234
MTR073,"Sector 2, Dallas",2024-11-24 21:00:00,1288,616,MakeB,ModelZ,32.7642084129428,-96.83482088954379
MTR008,"Sector 10, Dallas",2024-11-17 12:33:00,1219,668,MakeB,ModelX,32.7898220476062,-96.77752659529523
MTR056,"Sector 10, Dallas",2024-11-08 16:38:00,1039,642,MakeB,ModelY,32.75231589781323,-96.78904105418302
MTR034,"Sector 15, Dallas",2024-11-05 02:28:00,1907,573,MakeA,ModelX,32.7513746754864,-96.8090876788708
MTR056,"Sector 4, Dallas",2024-11-07 20:39:00,1260,559,MakeA,ModelY,32.74789662238144,-96.77432459290046
MTR024,"Sector 12, Dallas",2024-11-09 23:36:00,1184,748,MakeB,ModelY,32.75601977550636,-96.75266978103004
MTR018,"Sector 6, Dallas",2024-11-09 00:00:00,1952,515,MakeA,ModelZ,32.74546022147961,-96.75429793563731
MTR090,"Sector 9, Dallas",2024-11-21 14:55:00,1420,700,MakeA,ModelZ,32.77930620129487,-96.75577248470572
MTR014,"Sector 13, Dallas",2024-11-17 02:45:00,1225,583,MakeB,ModelZ,32.80415343002801,-96.82450336854276
MTR025,"Sector 6, Dallas",2024-11-23 19:05:00,1623,777,MakeB,ModelX,32.82323053124221,-96.75185069230797
MTR063,"Sector 14, Dallas",2024-11-14 21:22:00,1283,537,MakeA,ModelZ,32.825427644903115,-96.75616376914347
MTR049,"Sector 19, Dallas",2024-11-27 07:36:00,1922,631,MakeA,ModelY,32.789870397249416,-96.76647349915122
MTR070,"Sector 10, Dallas",2024-11-28 22:45:00,1019,577,MakeC,ModelX,32.74119710282184,-96.78136436153308
MTR001,"Sector 12, Dallas",2024-11-30 08:22:00,1988,787,MakeB,ModelY,32.73109832870421,-96.81446123596845
MTR045,"Sector 10, Dallas",2024-11-01 16:39:00,1276,681,MakeB,ModelX,32.779351750301934,-96.8289454684634
MTR002,"Sector 2, Dallas",2024-11-27 13:38:00,1574,685,MakeC,ModelX,32.747594614456915,-96.81836628384129
MTR071,"Sector 3, Dallas",2024-11-16 08:22:00,1817,535,MakeB,ModelY,32.74720704765242,-96.77811780932757
MTR002,"Sector 9, Dallas",2024-11-16 02:01:00,1036,623,MakeA,ModelY,32.80798357088556,-96.83857067299685
MTR041,"Sector 17, Dallas",2024-11-02 08:19:00,1472,729,MakeC,ModelX,32.81996173617292,-96.8406825386951
MTR024,"Sector 6, Dallas",2024-11-08 00:38:00,1206,567,MakeA,ModelZ,32.787977174026715,-96.75380131579566
MTR008,"Sector 7, Dallas",2024-11-22 10:46:00,1206,622,MakeA,ModelX,32.78912117607339,-96.79133323953431
MTR070,"Sector 7, Dallas",2024-11-18 17:43:00,1142,615,MakeA,ModelZ,32.76829622089712,-96.80892908788434
MTR085,"Sector 5, Dallas",2024-11-21 04:19:00,1984,719,MakeC,ModelY,32.794567745410504,-96.7817788822504
MTR072,"Sector 10, Dallas",2024-11-29 03:38:00,1785,796,MakeC,ModelY,32.768723230676194,-96.84393632112037
MTR067,"Sector 6, Dallas",2024-11-08 10:23:00,1577,679,MakeB,ModelY,32.73838745819432,-96.76464414305126
MTR020,"Sector 7, Dallas",2024-11-21 00:36:00,1460,636,MakeB,ModelZ,32.73196079414937,-96.77811199301566
MTR048,"Sector 14, Dallas",2024-11-20 08:43:00,1301,757,MakeB,ModelZ,32.765916010121025,-96.84103025568508
MTR100,"Sector 3, Dallas",2024-11-04 17:14:00,1854,753,MakeB,ModelX,32.815466441759554,-96.79474956047389
MTR036,"Sector 7, Dallas",2024-11-13 15:16:00,1817,680,MakeB,ModelX,32.8029301844713,-96.80569572434665
MTR031,"Sector 5, Dallas",2024-11-06 17:22:00,1377,702,MakeC,ModelY,32.76641503589267,-96.80439306994606
MTR042,"Sector 14, Dallas",2024-11-02 23:42:00,1647,654,MakeC,ModelY,32.77502242511808,-96.79303689671734
MTR023,"Sector 8, Dallas",2024-11-26 05:55:00,1741,522,MakeA,ModelX,32.745960409379805,-96.82953989995437
MTR048,"Sector 8, Dallas",2024-11-09 13:23:00,1171,741,MakeB,ModelY,32.79301457672054,-96.81965354566346
MTR055,"Sector 17, Dallas",2024-11-14 14:36:00,1281,708,MakeC,ModelX,32.783427825407294,-96.78794826646396
MTR044,"Sector 13, Dallas",2024-11-10 14:09:00,1890,514,MakeC,ModelZ,32.741754942436856,-96.84529429698163
MTR059,"Sector 1, Dallas",2024-11-28 17:38:00,1705,549,MakeB,ModelY,32.812199028636755,-96.77438002890813
MTR055,"Sector 15, Dallas",2024-11-07 08:41:00,1144,540,MakeA,ModelX,32.76457480749034,-96.77973529493602
MTR096,"Sector 7, Dallas",2024-11-15 14:24:00,1648,778,MakeA,ModelY,32.729148012993505,-96.79600504718513
MTR096,"Sector 19, Dallas",2024-11-26 18:10:00,1118,642,MakeB,ModelZ,32.817884929132845,-96.79330276936771
MTR058,"Sector 8, Dallas",2024-11-01 07:43:00,1043,667,MakeC,ModelX,32.799054744381,-96.79803004265382
MTR068,"Sector 15, Dallas",2024-11-16 09:22:00,1071,680,MakeA,ModelX,32.74692079767163,-96.74847955531088
MTR088,"Sector 11, Dallas",2024-11-04 03:23:00,1541,704,MakeA,ModelY,32.774895517230156,-96.77906561460102
MTR056,"Sector 10, Dallas",2024-11-07 05:59:00,1456,722,MakeA,ModelZ,32.760384445387295,-96.75464671076996
MTR016,"Sector 3, Dallas",2024-11-26 00:22:00,1138,744,MakeC,ModelZ,32.7320940876553,-96.8342658427576
MTR094,"Sector 12, Dallas",2024-11-10 23:46:00,1356,705,MakeB,ModelY,32.82292910213938,-96.82635798035052
MTR050,"Sector 1, Dallas",2024-11-22 02:14:00,1586,677,MakeC,ModelY,32.775070153962524,-96.77601500225971
MTR081,"Sector 13, Dallas",2024-11-20 00:46:00,1668,599,MakeB,ModelZ,32.77520387334309,-96.80411348308571
MTR043,"Sector 15, Dallas",2024-11-25 09:09:00,1752,677,MakeC,ModelX,32.733725044688704,-96.8094278647264
MTR016,"Sector 19, Dallas",2024-11-20 10:02:00,1195,525,MakeB,ModelY,32.74046503866424,-96.74840041184281
MTR032,"Sector 16, Dallas",2024-11-21 01:28:00,1352,589,MakeA,ModelZ,32.76135339970311,-96.84518963976414
MTR046,"Sector 13, Dallas",2024-11-14 09:46:00,1638,521,MakeA,ModelX,32.735851387014684,-96.82393048347075
MTR036,"Sector 13, Dallas",2024-11-25 17:38:00,1964,576,MakeB,ModelX,32.745715566489295,-96.80284009329165
MTR055,"Sector 4, Dallas",2024-11-08 12:33:00,1146,523,MakeA,ModelY,32.803940837493066,-96.7911637965069
MTR098,"Sector 11, Dallas",2024-11-05 13:49:00,1169,521,MakeA,ModelY,32.73167034872158,-96.83851929150516
MTR054,"Sector 18, Dallas",2024-11-19 04:24:00,1505,710,MakeC,ModelZ,32.79189259691544,-96.77069016436367
MTR050,"Sector 1, Dallas",2024-11-27 22:10:00,1904,787,MakeA,ModelY,32.792586669510065,-96.79750760593112
MTR022,"Sector 10, Dallas",2024-11-16 23:59:00,1726,797,MakeB,ModelY,32.77277404114038,-96.74839797522836
MTR079,"Sector 7, Dallas",2024-11-10 00:27:00,1932,597,MakeB,ModelY,32.739800919026976,-96.81509261450336
MTR060,"Sector 15, Dallas",2024-11-14 01:15:00,1082,538,MakeB,ModelZ,32.74898144870285,-96.84189457993581
MTR068,"Sector 4, Dallas",2024-11-25 10:24:00,1044,510,MakeB,ModelZ,32.72835277289523,-96.81515377433692
MTR001,"Sector 12, Dallas",2024-11-16 22:54:00,1107,755,MakeC,ModelY,32.760644948978324,-96.83479121205315
MTR085,"Sector 12, Dallas",2024-11-23 05:18:00,1932,532,MakeB,ModelX,32.789142258557376,-96.81702466458677
MTR059,"Sector 12, Dallas",2024-11-21 20:01:00,1705,637,MakeA,ModelX,32.752734233791294,-96.79035507027507
MTR097,"Sector 4, Dallas",2024-11-27 00:49:00,1663,697,MakeA,ModelZ,32.75817010355915,-96.76456815532306
MTR001,"Sector 1, Dallas",2024-11-06 11:10:00,1817,661,MakeC,ModelZ,32.7779423081689,-96.77266318333803
MTR097,"Sector 11, Dallas",2024-11-29 20:23:00,1060,647,MakeC,ModelX,32.75555875948334,-96.76501501794408
MTR060,"Sector 20, Dallas",2024-11-28 16:47:00,1701,744,MakeB,ModelZ,32.78003910715729,-96.81073681081187
MTR032,"Sector 18, Dallas",2024-11-20 10:29:00,1703,607,MakeC,ModelY,32.79122726911998,-96.76993383304374
MTR038,"Sector 15, Dallas",2024-11-13 21:20:00,1391,508,MakeC,ModelZ,32.739262784968155,-96.77570999630544
MTR014,"Sector 5, Dallas",2024-11-14 18:52:00,1636,567,MakeB,ModelY,32.76620365027288,-96.79006445527654
MTR018,"Sector 9, Dallas",2024-11-10 06:56:00,1469,539,MakeC,ModelY,32.72964599565609,-96.80472526535598
MTR023,"Sector 19, Dallas",2024-11-14 19:33:00,1369,797,MakeC,ModelZ,32.74143308494323,-96.76588945893951
MTR063,"Sector 18, Dallas",2024-11-04 17:15:00,1884,562,MakeC,ModelY,32.7985502236419,-96.81499273548525
MTR026,"Sector 16, Dallas",2024-11-16 11:28:00,1410,793,MakeC,ModelZ,32.752002100574025,-96.82490781422888
MTR034,"Sector 19, Dallas",2024-11-25 12:30:00,1668,785,MakeA,ModelY,32.7605967972493,-96.80779926405293
MTR085,"Sector 14, Dallas",2024-11-23 18:40:00,1679,508,MakeC,ModelZ,32.79904168831087,-96.8256775741626
MTR071,"Sector 14, Dallas",2024-11-27 19:58:00,1617,751,MakeA,ModelY,32.738294482257814,-96.75290040164487
MTR081,"Sector 10, Dallas",2024-11-02 19:23:00,1113,796,MakeA,ModelZ,32.79140943787672,-96.79716875633319
MTR067,"Sector 1, Dallas",2024-11-14 20:16:00,1024,748,MakeC,ModelX,32.802934548177205,-96.78216507081181
MTR017,"Sector 13, Dallas",2024-11-30 23:15:00,1905,793,MakeA,ModelY,32.77791328271525,-96.74820858220723
MTR003,"Sector 3, Dallas",2024-11-25 10:00:00,1190,769,MakeA,ModelX,32.72922051593386,-96.75386100008329
MTR051,"Sector 10, Dallas",2024-11-06 19:52:00,1050,582,MakeB,ModelZ,32.72797264894544,-96.81185469876142
MTR040,"Sector 2, Dallas",2024-11-07 02:46:00,1249,676,MakeC,ModelX,32.82513978185238,-96.74937989077671
MTR097,"Sector 5, Dallas",2024-11-26 08:52:00,1841,692,MakeA,ModelZ,32.73327401926041,-96.81191684880203
MTR007,"Sector 6, Dallas",2024-11-20 19:18:00,1440,696,MakeA,ModelX,32.76880970777265,-96.78118378418662
MTR086,"Sector 8, Dallas",2024-11-09 08:49:00,1453,676,MakeB,ModelX,32.78213265608536,-96.77978856873554
MTR053,"Sector 11, Dallas",2024-11-24 10:19:00,1696,538,MakeA,ModelZ,32.72925584190544,-96.84681829473584
MTR020,"Sector 2, Dallas",2024-11-30 07:10:00,1343,607,MakeC,ModelX,32.73869062710987,-96.81684189103876
MTR002,"Sector 3, Dallas",2024-11-07 17:00:00,1324,737,MakeB,ModelX,32.76408290674724,-96.83883369582479
MTR062,"Sector 18, Dallas",2024-11-05 11:42:00,1155,550,MakeA,ModelX,32.78867483047731,-96.82134759757218
MTR096,"Sector 16, Dallas",2024-11-15 08:25:00,1036,694,MakeA,ModelZ,32.79194629426981,-96.81791956487075
MTR007,"Sector 5, Dallas",2024-11-18 16:03:00,1507,646,MakeC,ModelY,32.780443517836865,-96.82596034476838
MTR055,"Sector 13, Dallas",2024-11-12 17:30:00,1219,623,MakeB,ModelX,32.734673868593916,-96.81809528955047
MTR010,"Sector 17, Dallas",2024-11-21 17:47:00,1625,607,MakeA,ModelZ,32.76707831733057,-96.75162228773434
MTR017,"Sector 14, Dallas",2024-11-12 22:04:00,1483,641,MakeA,ModelX,32.776512863231,-96.78953021927086
MTR023,"Sector 11, Dallas",2024-11-25 22:03:00,1355,774,MakeC,ModelX,32.80229921898692,-96.78178615930815
MTR051,"Sector 17, Dallas",2024-11-07 05:37:00,1339,763,MakeA,ModelY,32.78569628361788,-96.82036573068875
MTR030,"Sector 9, Dallas",2024-11-04 18:49:00,1752,774,MakeA,ModelZ,32.76882381703676,-96.78683146330029
MTR077,"Sector 10, Dallas",2024-11-07 10:04:00,1332,561,MakeA,ModelZ,32.757669744160054,-96.81830755171542
MTR083,"Sector 9, Dallas",2024-11-28 17:14:00,1379,641,MakeA,ModelY,32.737026667401466,-96.84395156587718
MTR083,"Sector 1, Dallas",2024-11-08 10:45:00,1691,747,MakeA,ModelX,32.732058245533715,-96.80741227486686
MTR057,"Sector 18, Dallas",2024-11-02 00:46:00,1110,741,MakeA,ModelX,32.82193356046808,-96.8047591724392
MTR024,"Sector 16, Dallas",2024-11-21 11:09:00,1788,700,MakeC,ModelZ,32.809427382423586,-96.82121574628138
MTR040,"Sector 11, Dallas",2024-11-30 11:42:00,1260,656,MakeC,ModelZ,32.81247551597853,-96.77955611591118
MTR071,"Sector 20, Dallas",2024-11-15 18:56:00,1880,739,MakeB,ModelX,32.80813573902643,-96.82972133178025
MTR011,"Sector 10, Dallas",2024-11-15 20:30:00,1823,507,MakeA,ModelX,32.74436865807841,-96.74726714608246
MTR012,"Sector 1, Dallas",2024-11-08 07:40:00,1551,716,MakeB,ModelY,32.824988017446486,-96.82807006875633
MTR049,"Sector 11, Dallas",2024-11-13 04:24:00,1245,595,MakeA,ModelZ,32.72859124478623,-96.8459612141385
MTR057,"Sector 3, Dallas",2024-11-21 11:32:00,1541,682,MakeB,ModelY,32.82104782059331,-96.79828049050684
MTR080,"Sector 2, Dallas",2024-11-08 12:36:00,1161,586,MakeC,ModelX,32.810795730198386,-96.76318950704336
MTR081,"Sector 2, Dallas",2024-11-18 06:19:00,1230,728,MakeC,ModelY,32.78800200694482,-96.8155501806859
MTR075,"Sector 13, Dallas",2024-11-30 03:31:00,1651,775,MakeA,ModelZ,32.77506144605175,-96.83130751528502
MTR036,"Sector 19, Dallas",2024-11-13 11:17:00,1168,772,MakeC,ModelY,32.787768561782265,-96.79942483517395
MTR006,"Sector 11, Dallas",2024-11-05 12:28:00,1968,746,MakeB,ModelZ,32.79077507206339,-96.83168411403312
MTR070,"Sector 18, Dallas",2024-11-21 12:07:00,1968,510,MakeC,ModelY,32.77772840500789,-96.81578318554097
MTR094,"Sector 7, Dallas",2024-11-26 14:38:00,1230,607,MakeA,ModelZ,32.76298270652445,-96.81215200932914
MTR077,"Sector 16, Dallas",2024-11-23 17:31:00,1426,674,MakeA,ModelY,32.78328338485654,-96.75810674776204
MTR044,"Sector 6, Dallas",2024-11-08 18:13:00,1213,754,MakeC,ModelY,32.82447117033152,-96.78464446644479
MTR022,"Sector 14, Dallas",2024-11-13 15:14:00,1173,597,MakeB,ModelZ,32.79854740518047,-96.75612762656542
MTR095,"Sector 16, Dallas",2024-11-21 01:24:00,1046,515,MakeC,ModelX,32.821558800506054,-96.8349367605158
MTR033,"Sector 18, Dallas",2024-11-06 13:15:00,1701,724,MakeB,ModelX,32.80955713510012,-96.84677443585795
MTR018,"Sector 18, Dallas",2024-11-11 22:06:00,1358,547,MakeB,ModelX,32.802351007357444,-96.84467400364052
MTR092,"Sector 8, Dallas",2024-11-13 23:18:00,1311,650,MakeB,ModelY,32.73700870248866,-96.78778809592133
MTR012,"Sector 10, Dallas",2024-11-17 21:11:00,1119,733,MakeA,ModelX,32.79033437132026,-96.8279135798742
MTR009,"Sector 15, Dallas",2024-11-04 12:56:00,1901,515,MakeB,ModelY,32.80725787535102,-96.81132417607864
MTR011,"Sector 12, Dallas",2024-11-17 19:59:00,1223,560,MakeC,ModelZ,32.76457170949109,-96.80485057020486
MTR032,"Sector 9, Dallas",2024-11-09 11:18:00,1705,540,MakeC,ModelX,32.75529616106239,-96.81484672033609
MTR050,"Sector 7, Dallas",2024-11-17 07:02:00,1890,610,MakeC,ModelX,32.80925686669682,-96.83267932379178
MTR035,"Sector 17, Dallas",2024-11-24 10:32:00,1602,706,MakeA,ModelX,32.77222085882217,-96.76896121904986
MTR029,"Sector 4, Dallas",2024-11-20 01:14:00,1738,708,MakeA,ModelY,32.73909777683658,-96.80164281802277
MTR068,"Sector 7, Dallas",2024-11-29 20:01:00,1920,787,MakeA,ModelY,32.765049526413925,-96.83786471456942
MTR055,"Sector 17, Dallas",2024-11-25 18:49:00,1669,790,MakeA,ModelX,32.731103318274805,-96.81853555427831
MTR035,"Sector 10, Dallas",2024-11-22 05:59:00,1743,620,MakeC,ModelZ,32.82494610225319,-96.80563160509912
MTR044,"Sector 5, Dallas",2024-11-24 13:51:00,1159,758,MakeB,ModelX,32.76143728042888,-96.78013571892724
MTR030,"Sector 18, Dallas",2024-11-15 15:13:00,1383,613,MakeB,ModelY,32.744668432804765,-96.77727382179626
MTR079,"Sector 16, Dallas",2024-11-19 21:34:00,1438,800,MakeC,ModelY,32.76335613361336,-96.80925177009772
MTR039,"Sector 14, Dallas",2024-11-01 20:44:00,1071,559,MakeC,ModelY,32.77117283167005,-96.84242748506746
MTR081,"Sector 4, Dallas",2024-11-05 07:25:00,1209,628,MakeC,ModelY,32.76409071342732,-96.81148723860285
MTR054,"Sector 14, Dallas",2024-11-29 22:19:00,1657,568,MakeB,ModelX,32.813907255339714,-96.83752331823763
MTR011,"Sector 7, Dallas",2024-11-20 00:01:00,1007,509,MakeA,ModelZ,32.735381522074746,-96.80538014264714
MTR054,"Sector 10, Dallas",2024-11-18 08:57:00,1087,573,MakeB,ModelZ,32.76363883873078,-96.78507574457625
MTR077,"Sector 20, Dallas",2024-11-16 03:23:00,1162,769,MakeB,ModelY,32.77313238337371,-96.7934381729259
MTR051,"Sector 11, Dallas",2024-11-26 21:41:00,1874,791,MakeC,ModelY,32.77487043168654,-96.78227352280514
MTR096,"Sector 14, Dallas",2024-11-08 09:23:00,1989,544,MakeA,ModelY,32.776527092651634,-96.8243708103844
MTR061,"Sector 16, Dallas",2024-11-29 19:21:00,1027,672,MakeA,ModelY,32.76438262969313,-96.78252823179336
MTR072,"Sector 17, Dallas",2024-11-28 23:17:00,1050,597,MakeB,ModelY,32.79992819571054,-96.74952552160741
MTR058,"Sector 6, Dallas",2024-11-10 15:47:00,1653,752,MakeC,ModelY,32.76843616952523,-96.80851129927133
MTR037,"Sector 6, Dallas",2024-11-26 12:23:00,1703,639,MakeA,ModelY,32.774362395712046,-96.81700564782703
MTR046,"Sector 20, Dallas",2024-11-18 09:46:00,1676,675,MakeC,ModelZ,32.743704982058084,-96.80612994545096
MTR024,"Sector 2, Dallas",2024-11-10 18:51:00,1900,717,MakeC,ModelX,32.73917934734325,-96.75016611431336
MTR024,"Sector 18, Dallas",2024-11-25 06:00:00,1310,610,MakeA,ModelY,32.796195033706326,-96.77564892630282
MTR086,"Sector 1, Dallas",2024-11-07 07:39:00,1239,614,MakeA,ModelX,32.815421466967294,-96.81201118620429
MTR060,"Sector 3, Dallas",2024-11-30 00:38:00,1122,653,MakeA,ModelY,32.77991305105384,-96.80633931837602
MTR001,"Sector 15, Dallas",2024-11-28 18:03:00,1548,782,MakeB,ModelZ,32.82321948456005,-96.81171631033304
MTR010,"Sector 19, Dallas",2024-11-18 20:35:00,1621,638,MakeA,ModelZ,32.81968090200457,-96.80710730716169
MTR017,"Sector 15, Dallas",2024-11-26 18:29:00,1931,755,MakeB,ModelY,32.75503712181301,-96.84542171536269
MTR048,"Sector 3, Dallas",2024-11-04 02:16:00,1418,550,MakeB,ModelX,32.7712675389738,-96.8098438475305
MTR003,"Sector 18, Dallas",2024-11-24 12:36:00,1572,646,MakeB,ModelX,32.75705073962927,-96.8273979702572
MTR002,"Sector 17, Dallas",2024-11-21 17:39:00,1389,721,MakeB,ModelY,32.791748977245675,-96.75350148178661
MTR072,"Sector 20, Dallas",2024-11-23 16:53:00,1521,750,MakeC,ModelY,32.76141135415762,-96.77727018342644
MTR038,"Sector 20, Dallas",2024-11-19 13:50:00,1598,753,MakeC,ModelZ,32.74511227216228,-96.78191727887949
MTR092,"Sector 16, Dallas",2024-11-10 11:30:00,1797,642,MakeC,ModelX,32.74492272686024,-96.80936597477223
MTR083,"Sector 8, Dallas",2024-11-06 23:35:00,1223,636,MakeB,ModelZ,32.801611439637405,-96.76540268871115
MTR007,"Sector 5, Dallas",2024-11-14 10:13:00,1909,792,MakeC,ModelX,32.75445643701842,-96.81200689946361
MTR094,"Sector 16, Dallas",2024-11-20 00:06:00,1367,648,MakeB,ModelX,32.81039340996351,-96.76916839219248
MTR029,"Sector 12, Dallas",2024-11-30 13:25:00,1627,677,MakeC,ModelZ,32.81997392547835,-96.82154487225958
MTR036,"Sector 8, Dallas",2024-11-10 15:48:00,1777,506,MakeB,ModelY,32.80673168406752,-96.78172656843458
MTR049,"Sector 9, Dallas",2024-11-11 21:28:00,1393,738,MakeC,ModelZ,32.738379464727316,-96.75835341202516
MTR029,"Sector 5, Dallas",2024-11-29 04:52:00,1611,512,MakeA,ModelY,32.793753799856404,-96.76346055026933
MTR039,"Sector 4, Dallas",2024-11-11 21:35:00,1645,625,MakeB,ModelY,32.817750860794554,-96.80690512967482
MTR031,"Sector 17, Dallas",2024-11-14 07:07:00,1944,648,MakeB,ModelZ,32.82070437771402,-96.78904330617841
MTR049,"Sector 5, Dallas",2024-11-16 01:14:00,1720,724,MakeB,ModelY,32.777315222386825,-96.7984415196256
MTR072,"Sector 8, Dallas",2024-11-25 11:13:00,1805,774,MakeB,ModelY,32.73163748482142,-96.79867054874457
MTR053,"Sector 10, Dallas",2024-11-16 07:26:00,1014,682,MakeA,ModelX,32.76545381446115,-96.83245479650176
MTR079,"Sector 5, Dallas",2024-11-02 06:34:00,1760,584,MakeA,ModelX,32.75460780248265,-96.8377327631863
MTR033,"Sector 19, Dallas",2024-11-28 09:17:00,1645,632,MakeB,ModelX,32.82636038049882,-96.76071876174358
MTR099,"Sector 6, Dallas",2024-11-23 19:13:00,1550,659,MakeC,ModelX,32.738391643840664,-96.79420233095782
MTR034,"Sector 4, Dallas",2024-11-29 16:36:00,1319,698,MakeB,ModelZ,32.76334272215041,-96.81539810715296
MTR056,"Sector 17, Dallas",2024-11-26 01:16:00,1340,708,MakeB,ModelX,32.77692185633581,-96.80120182822056
MTR091,"Sector 6, Dallas",2024-11-16 17:35:00,1373,631,MakeA,ModelX,32.77035839061829,-96.82783502654895
MTR046,"Sector 13, Dallas",2024-11-06 15:45:00,1152,654,MakeA,ModelY,32.82565938886362,-96.75579704599183
MTR016,"Sector 19, Dallas",2024-11-16 00:07:00,1335,527,MakeB,ModelZ,32.826657081951026,-96.7503532359994
MTR031,"Sector 11, Dallas",2024-11-04 15:36:00,1627,560,MakeA,ModelX,32.76962600431667,-96.82517905531019
MTR039,"Sector 11, Dallas",2024-11-15 11:43:00,1252,691,MakeC,ModelX,32.77824635742409,-96.82886137568197
MTR093,"Sector 20, Dallas",2024-11-08 06:14:00,1973,578,MakeB,ModelZ,32.73098710209716,-96.74736165221596
MTR099,"Sector 12, Dallas",2024-11-11 23:19:00,1573,532,MakeB,ModelZ,32.78314496937505,-96.80146761502554
MTR086,"Sector 2, Dallas",2024-11-22 23:04:00,1989,763,MakeA,ModelY,32.75203767475563,-96.79929566786979
MTR047,"Sector 1, Dallas",2024-11-21 12:55:00,1716,764,MakeC,ModelY,32.73342942077458,-96.75882876731922
MTR007,"Sector 12, Dallas",2024-11-30 06:47:00,1608,687,MakeB,ModelZ,32.74422989881594,-96.78597779884349
MTR038,"Sector 12, Dallas",2024-11-14 13:30:00,1945,545,MakeB,ModelY,32.80931447448937,-96.77806697073011
MTR029,"Sector 5, Dallas",2024-11-11 13:20:00,1144,571,MakeB,ModelY,32.78122560379407,-96.80336000307355
MTR090,"Sector 1, Dallas",2024-11-29 15:23:00,1136,722,MakeA,ModelY,32.8148227749698,-96.75272721871072
MTR093,"Sector 15, Dallas",2024-11-03 02:24:00,1626,652,MakeA,ModelZ,32.752948724118724,-96.81574612945816
MTR034,"Sector 4, Dallas",2024-11-27 06:27:00,1118,592,MakeC,ModelX,32.766217218567874,-96.8072581106081
